Name,Rating,Reviews,Type,Employe,Sector,Old
Alp Consulting,3.4,138,Internet,1 Lakh+ Employees,Public,30 years old
Pratibha Syntex,4.3,138,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Arvind Techno Engineers,3.9,138,Retail,1 Lakh+ Employees,NaN,NaN
China State Construction Engineering Corporation,4.2,138,NBFC,1 Lakh+ Employees,NaN,NaN
Amphenol Fci,3.9,138,Engineering & Construction,10k-50k Employees,Public,86 years old
SEForge,3.6,138,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
ILS Hospitals,3.9,138,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
KLT Automotive & Tubular Products,4.0,138,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Hitachi Automotive Systems,4.0,138,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Tech2Globe,4.4,138,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Kumar Organic Products,3.8,138,Banking,1 Lakh+ Employees,Public,30 years old
Atidiv,3.1,138,Banking,1 Lakh+ Employees,Public,30 years old
ExcelSoft Technologies,3.7,138,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
RattanIndia Power,3.5,138,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
Manikaran Power,2.5,138,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Gojavas,4.2,138,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Eros Group,4.1,138,Banking,50k-1 Lakh Employees,Public,31 years old
Da Milano Leathers,3.1,138,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Burman Hospitality,4.0,138,BPO,50k-1 Lakh Employees,Public,41 years old
VISTRA INTERNATIONAL EXPANSION,3.8,138,Telecom,50k-1 Lakh Employees,Public,17 years old
Ruloans,4.0,138,Internet,1 Lakh+ Employees,Public,30 years old
Ujala Cygnus,4.1,138,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
TIL,3.4,137,Retail,1 Lakh+ Employees,NaN,NaN
Sharp Business Systems India,3.6,137,NBFC,1 Lakh+ Employees,NaN,NaN
Ester Industries,4.1,137,Engineering & Construction,10k-50k Employees,Public,86 years old
Maharishi Markandeshwar University,4.0,137,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
TIL,3.4,137,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Ester Industries,4.1,137,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Sharp Business Systems India,3.6,137,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Federal Mogul Powertrain,3.8,137,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Lloyd Electric & Engineering,4.0,137,Banking,1 Lakh+ Employees,Public,30 years old
Teamlease Digital,3.6,137,Banking,1 Lakh+ Employees,Public,30 years old
Oswal Castings,3.9,136,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Haldiram Manufacturing Co.,4.2,136,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
EVIO,4.1,136,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Sulphur Mills,4.0,136,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
World Health Organization,4.2,135,Banking,50k-1 Lakh Employees,Public,31 years old
Autoline Industries,3.9,134,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
RNFI Services,3.7,140,BPO,50k-1 Lakh Employees,Public,41 years old
Harley-Davidson,3.9,139,Telecom,50k-1 Lakh Employees,Public,17 years old
Repro India,3.7,139,Internet,1 Lakh+ Employees,Public,30 years old
Swal Corporation,4.1,139,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Kopran,3.5,138,Retail,1 Lakh+ Employees,NaN,NaN
Franciscan Solutions,2.9,138,NBFC,1 Lakh+ Employees,NaN,NaN
Apollo Pipes,4.0,138,Engineering & Construction,10k-50k Employees,Public,86 years old
SUGAR Cosmetics,3.9,138,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Mehin,4.0,138,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
InfoVision Labs,3.9,138,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
TLC Relationship Management,3.2,138,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Dr. Ram Manohar Lohia Hospital,4.3,138,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
UNext,3.0,138,Banking,1 Lakh+ Employees,Public,30 years old
Government of Bihar,3.8,137,Banking,1 Lakh+ Employees,Public,30 years old
Holy Family Hospital,4.1,137,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
WPIL,3.9,137,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
BEO Software,4.4,137,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
TC Global,3.9,137,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Reliance Corporate IT Park,4.2,137,Banking,50k-1 Lakh Employees,Public,31 years old
Kama Ayurveda,4.0,137,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Dealmoney Securities,3.8,137,BPO,50k-1 Lakh Employees,Public,41 years old
Vserv Infosystems,3.6,137,Telecom,50k-1 Lakh Employees,Public,17 years old
Asianet Satellite Communications,3.9,137,Internet,1 Lakh+ Employees,Public,30 years old
Txd (india) Technology,4.1,137,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Ameyo,3.4,137,Retail,1 Lakh+ Employees,NaN,NaN
Fleetx.io,3.7,137,NBFC,1 Lakh+ Employees,NaN,NaN
75way Technologies,4.7,137,Engineering & Construction,10k-50k Employees,Public,86 years old
GENWORKS Health,3.1,137,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Dr ITM,3.6,136,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Nyx-medical Solutions,4.1,136,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Ray Engineering,4.0,136,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
SeQuent Scientific,3.7,136,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Utkal Alumina International,3.9,136,Banking,1 Lakh+ Employees,Public,30 years old
Monginis Foods,3.5,136,Banking,1 Lakh+ Employees,Public,30 years old
Fukoku,3.8,136,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Chembond Chemicals,3.8,135,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
DAEWOO E&C,4.4,134,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Pothys,4.2,139,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Pradan,3.7,138,Banking,50k-1 Lakh Employees,Public,31 years old
Group Bayport,4.4,138,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
KreditBee,3.6,138,BPO,50k-1 Lakh Employees,Public,41 years old
Unschool Learning,3.4,138,Telecom,50k-1 Lakh Employees,Public,17 years old
Sagarsoft,4.4,137,Internet,1 Lakh+ Employees,Public,30 years old
CGS,3.6,137,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Suven Life Sciences,3.8,137,Retail,1 Lakh+ Employees,NaN,NaN
Tecumseh Products,3.7,137,NBFC,1 Lakh+ Employees,NaN,NaN
Elofic Industries,3.9,137,Engineering & Construction,10k-50k Employees,Public,86 years old
Vilas Javdekar Developers,3.8,137,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Neuberg Diagnostics,3.7,137,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Miraj Cinemas,4.2,137,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Pontika Aerotech,3.9,137,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Scc Infrastructure,3.9,137,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Malayala Manorama,3.8,136,Banking,1 Lakh+ Employees,Public,30 years old
Hanu Software Solutions,3.6,136,Banking,1 Lakh+ Employees,Public,30 years old
Shantha Biotechnics,4.7,136,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Cooper-Standard Automotive,4.1,136,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
Digient Technologies,4.3,136,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
GLA University,3.7,136,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
House Of Diagnostics,4.1,136,Banking,50k-1 Lakh Employees,Public,31 years old
Aaj Enterprises,3.7,136,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Netsmartz Infotech,3.2,136,BPO,50k-1 Lakh Employees,Public,41 years old
Dhandhania Infotech,3.5,136,Telecom,50k-1 Lakh Employees,Public,17 years old
Dew Solutions,3.7,136,Internet,1 Lakh+ Employees,Public,30 years old
Vishnu Chemicals,3.9,136,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Altius Customer Services,3.6,136,Retail,1 Lakh+ Employees,NaN,NaN
Crossword Bookstores,3.9,136,NBFC,1 Lakh+ Employees,NaN,NaN
Mindcrest,2.6,136,Engineering & Construction,10k-50k Employees,Public,86 years old
BSR,3.2,136,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Cosmos Impex,4.1,136,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Enaltec Labs,3.5,136,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
NKC Projects,4.0,136,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Mahindra Defence Systems,3.9,136,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
More Mega Store,3.9,136,Banking,1 Lakh+ Employees,Public,30 years old
Ummeed Housing Finance,4.2,136,Banking,1 Lakh+ Employees,Public,30 years old
Navigators Software,4.2,136,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Radiant Appliances,4.0,136,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
nurture.farm,3.2,136,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Sical Logistics,3.8,135,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Wave Infratech,3.9,135,Banking,50k-1 Lakh Employees,Public,31 years old
Celio Future Fashion,4.6,135,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Futurz Staffing Solutions,4.0,135,BPO,50k-1 Lakh Employees,Public,41 years old
Meghmani Industries,3.7,135,Telecom,50k-1 Lakh Employees,Public,17 years old
Midco,4.1,134,Internet,1 Lakh+ Employees,Public,30 years old
IFB Agro Industries,4.2,134,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Pitti Laminations,4.0,134,Retail,1 Lakh+ Employees,NaN,NaN
Nipro India Corporation,3.3,134,NBFC,1 Lakh+ Employees,NaN,NaN
Mafatlal Industries,4.2,134,Engineering & Construction,10k-50k Employees,Public,86 years old
inTarvo Technologies,3.9,133,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Rishabh Software,4.0,138,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
NSK,4.0,137,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Bharat Broadband Network,4.1,137,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Makino,3.9,136,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Himedia Laboratories,3.3,136,Banking,1 Lakh+ Employees,Public,30 years old
City Montessori School,4.1,136,Banking,1 Lakh+ Employees,Public,30 years old
Visible Alpha Solutions,3.7,136,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Profinch Solutions,3.1,136,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
Mansukh Securities & Finance,3.1,136,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Apps Associates,3.9,136,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Campus Activewear,4.2,136,Banking,50k-1 Lakh Employees,Public,31 years old
Bodal Chemicals,3.7,136,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
BetterPlace Safety Solutions,3.2,136,BPO,50k-1 Lakh Employees,Public,41 years old
Mentorsity,4.5,136,Telecom,50k-1 Lakh Employees,Public,17 years old
Trell,3.1,136,Internet,1 Lakh+ Employees,Public,30 years old
Moody's,4.2,135,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Intuit,3.7,135,Retail,1 Lakh+ Employees,NaN,NaN
Fermenta Biotech,4.3,135,NBFC,1 Lakh+ Employees,NaN,NaN
BillDesk,3.7,135,Engineering & Construction,10k-50k Employees,Public,86 years old
Calderys India Refractories,4.2,135,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Soothe Healthcare,3.5,135,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Oakridge International School,3.8,135,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Techavera Solutions,4.6,135,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
VWR International,3.5,135,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Garden Reach Shipbuilders & Engineers,4.0,135,Banking,1 Lakh+ Employees,Public,30 years old
Hyundai Motor India Engineering,4.0,135,Banking,1 Lakh+ Employees,Public,30 years old
DOGUS SOMA JV,4.2,135,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Meitra Hospital,4.6,135,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
Moolchand Medcity,3.1,135,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Neverskip,4.0,135,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
ZF Wabco,3.9,135,Banking,50k-1 Lakh Employees,Public,31 years old
Dream Plast India,3.3,135,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Laxmi Remote India,3.6,135,BPO,50k-1 Lakh Employees,Public,41 years old
Lanson Toyota,4.4,134,Telecom,50k-1 Lakh Employees,Public,17 years old
Impressions Services,3.7,134,Internet,1 Lakh+ Employees,Public,30 years old
Bombay Hospital,4.2,134,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Zcl Chemicals,3.6,134,Retail,1 Lakh+ Employees,NaN,NaN
Peninsula Land,3.8,134,NBFC,1 Lakh+ Employees,NaN,NaN
Ghv India,4.5,134,Engineering & Construction,10k-50k Employees,Public,86 years old
Lanson Toyota,4.4,134,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Psychotropics India,4.2,134,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Thomson Press India,4.2,133,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Slice,3.2,136,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
WM Logistics,3.6,135,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Jeena & Company,4.3,135,Banking,1 Lakh+ Employees,Public,30 years old
Kh Exports,4.0,135,Banking,1 Lakh+ Employees,Public,30 years old
BookMyShow,4.0,135,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Rossari Biotech,4.0,135,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
Toyotetsu india auto parts,4.2,135,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
ABT Maruti,4.1,135,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Tirupati Group,4.0,135,Banking,50k-1 Lakh Employees,Public,31 years old
Volksoft Technologies,4.5,135,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Jayanita Exports,3.5,135,BPO,50k-1 Lakh Employees,Public,41 years old
Tax Consultants,4.1,135,Telecom,50k-1 Lakh Employees,Public,17 years old
Putzmeister Concrete Machines,3.9,135,Internet,1 Lakh+ Employees,Public,30 years old
APC By Schneider Electric,4.4,134,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Gujarat State Electricity Corporation,4.3,134,Retail,1 Lakh+ Employees,NaN,NaN
Talentica Software,4.1,134,NBFC,1 Lakh+ Employees,NaN,NaN
Intelux Electronics,4.0,134,Engineering & Construction,10k-50k Employees,Public,86 years old
Nagata India,4.2,134,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Gamma Process Hub,3.6,134,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Gyansys Infotech,3.0,134,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
Neudesic Technologies,4.1,134,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
The Millennium School,3.8,134,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
Epicor Software Corporation,3.7,134,Banking,1 Lakh+ Employees,Public,30 years old
Vishay Precision Transducers,3.8,134,Banking,1 Lakh+ Employees,Public,30 years old
Fipola Retail,3.7,134,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
JBF Industries,4.0,134,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
First Abu Dhabi Bank,3.3,134,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
JSW Severfield Structures,3.6,134,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Talentica Software,4.1,134,Banking,50k-1 Lakh Employees,Public,31 years old
Cloudkaptan Consultancy Services,4.5,134,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Americana Group,3.7,134,BPO,50k-1 Lakh Employees,Public,41 years old
Connect Broadband,4.1,134,Telecom,50k-1 Lakh Employees,Public,17 years old
Sadara Chemical Company,4.5,134,Internet,1 Lakh+ Employees,Public,30 years old
Ramraj Cotton,3.9,134,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Bizcrum Infotech,3.9,134,Retail,1 Lakh+ Employees,NaN,NaN
Accentuate Business Solutions,3.8,134,NBFC,1 Lakh+ Employees,NaN,NaN
Springworks,4.5,134,Engineering & Construction,10k-50k Employees,Public,86 years old
Absolute Barbecues,4.2,134,IT Services & Consulting,1 Lakh+ Employees,Public,56 years old
Sula Vineyards,4.5,133,IT Services & Consulting,1 Lakh+ Employees,Public,35 years old
Shimizu,4.2,133,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30 years old
SCIO Management Solutions,4.2,133,IT Services & Consulting,1 Lakh+ Employees,Public,79 years old
Maschio Gaspardo,4.0,133,IT Services & Consulting,1 Lakh+ Employees,Public,57 years old
KMC Constructions,3.6,132,Banking,1 Lakh+ Employees,Public,30 years old
SMC Power Generation,3.9,132,Banking,1 Lakh+ Employees,Public,30 years old
Orient Paper Mill,3.6,132,IT Services & Consulting,1 Lakh+ Employees,Public,43 years old
Mahavir Die Casters,3.9,132,IT Services & Consulting,1 Lakh+ Employees,Public,33 years old
KWALITY DAIRY (INDIA),4.6,131,IT Services & Consulting,1 Lakh+ Employees,Public,38 years old
Wheels Emi,3.9,135,IT Services & Consulting,1 Lakh+ Employees,Public,27 years old
Samkwang India Electronic,3.4,135,Banking,50k-1 Lakh Employees,Public,31 years old
Ts Tech Sun India,4.2,134,BPO,50k-1 Lakh Employees,Forbes Global 2000,46 years old
Kantar Operations,3.9,134,BPO,50k-1 Lakh Employees,Public,41 years old
Ganesh Grains,3.0,134,Telecom,50k-1 Lakh Employees,Public,17 years old
Chiripal Poly Films,4.3,134,Internet,1 Lakh+ Employees,Public,30 years old
John Deere Financial,4.2,134,IT Services & Consulting,1 Lakh+ Employees,Public,113 years old
Fortis Memorial Research Institute,3.8,134,Retail,1 Lakh+ Employees,NaN,NaN
